FlowID,Packets,TotalBytes,AvgSize,StdDevSize,BPS,IAT_ms,Duration_s,SYN,ACK,FIN,PSH,RST,URG
149.171.126.18:179-175.45.176.3:41141,18,1150,63.89,9.10,1037.70,65,1.1082,4,16,4,0,0,0
149.171.126.18:25-175.45.176.2:18251,40,4868,121.70,125.03,1222.73,102,3.9813,4,38,4,12,0,0
149.171.126.0:22-59.166.0.9:55221,134,27540,205.52,267.71,109392.50,1,0.2518,4,132,4,64,0,0
149.171.126.3:53-59.166.0.8:56107,4,388,97.00,8.00,326874.47,0,0.0012,0,0,0,0,0,0
149.171.126.7:62233-59.166.0.5:1376,98,35048,357.63,516.28,2200678.14,0,0.0159,4,96,4,46,0,0
149.171.126.9:30747-59.166.0.7:50276,8,968,121.00,35.93,14421.29,9,0.0671,0,0,0,0,0,0
149.171.126.16:80-175.45.176.2:8175,18,2444,135.78,158.95,8986.52,15,0.2720,4,16,4,2,0,0
149.171.126.0:6881-59.166.0.4:63486,34,3728,109.65,88.55,154221.65,0,0.0242,4,32,4,12,0,0
149.171.126.2:18586-59.166.0.9:36193,138,66490,481.81,591.93,2295529.09,0,0.0290,4,136,4,66,0,0
149.171.126.8:80-59.166.0.0:27090,32,12364,386.38,531.87,12242.55,32,1.0099,4,30,4,10,0,0
149.171.126.4:49763-59.166.0.2:41143,8,960,120.00,34.64,26589.12,5,0.0361,0,0,0,0,0,0
149.171.126.0:6881-59.166.0.2:37446,608,523328,860.74,702.17,1953955.87,0,0.2678,4,606,4,218,0,0
149.171.126.2:5190-59.166.0.6:53401,24,3708,154.50,212.49,930022.57,0,0.0040,4,22,4,12,0,0
149.171.126.12:520-175.45.176.2:32774,2,110,55.00,7.00,13750000.00,0,0.0000,0,0,0,0,0,0
149.171.126.15:80-175.45.176.1:18022,20,5382,269.10,437.92,8593.28,32,0.6263,4,18,4,2,0,0
149.171.126.4:23183-59.166.0.0:19068,20,9568,478.40,628.42,39353.59,12,0.2431,4,18,4,4,0,0
149.171.126.5:25895-59.166.0.9:57608,138,65682,475.96,587.15,1744541.83,0,0.0377,4,136,4,66,0,0
149.171.126.0:25-59.166.0.4:56798,94,42928,456.68,622.19,63149.56,7,0.6798,4,92,4,38,0,0
149.171.126.4:25-59.166.0.3:56829,98,43200,440.82,614.19,117786.59,3,0.3668,4,96,4,38,0,0
149.171.126.4:6881-59.166.0.0:35885,34,3728,109.65,88.55,207514.61,0,0.0180,4,32,4,12,0,0
149.171.126.2:143-59.166.0.7:43731,248,26876,108.37,144.85,11486.23,9,2.3398,4,246,4,118,0,0
149.171.126.2:53-59.166.0.8:34215,4,388,97.00,8.00,355637.03,0,0.0011,0,0,0,0,0,0
149.171.126.2:20333-59.166.0.1:22397,146,69960,479.18,588.60,551687.16,0,0.1268,4,144,4,70,0,0
149.171.126.11:111-175.45.176.2:27601,4,344,86.00,14.00,1662.79,68,0.2069,0,0,0,0,0,0
149.171.126.8:60672-59.166.0.0:26653,98,35048,357.63,516.28,2070660.52,0,0.0169,4,96,4,46,0,0
149.171.126.4:25-59.166.0.7:6195,94,42928,456.68,622.19,62322.79,7,0.6888,4,92,4,38,0,0
149.171.126.2:80-59.166.0.0:59946,30,12228,407.60,542.71,12172.36,34,1.0046,4,28,4,10,0,0
149.171.126.7:53706-59.166.0.1:9533,20,9568,478.40,628.42,42643.09,11,0.2244,4,18,4,4,0,0
149.171.126.5:5190-59.166.0.6:43910,38,3910,102.89,102.99,725148.37,0,0.0054,4,36,4,14,0,0
149.171.126.4:5190-59.166.0.7:42463,36,3774,104.83,105.47,58132.19,1,0.0649,4,34,4,14,0,0
149.171.126.9:22-59.166.0.5:11390,56,10098,180.32,226.16,1656496.06,0,0.0061,4,54,4,24,0,0
149.171.126.12:520-175.45.176.2:65361,6,330,55.00,7.00,2.72,24227,121.1359,0,0,0,0,0,0
149.171.126.4:53-59.166.0.2:1408,4,388,97.00,8.00,363977.49,0,0.0011,0,0,0,0,0,0
149.171.126.4:25-59.166.0.3:63989,94,42256,449.53,618.63,2063079.78,0,0.0205,4,92,4,36,0,0
149.171.126.1:53-59.166.0.3:59281,4,356,89.00,8.00,339370.83,0,0.0010,0,0,0,0,0,0
149.171.126.4:50128-59.166.0.0:27587,20,9568,478.40,628.42,42811.38,11,0.2235,4,18,4,4,0,0
149.171.126.7:143-59.166.0.1:15886,248,27238,109.83,148.36,867120.85,0,0.0314,4,246,4,118,0,0
149.171.126.0:24550-59.166.0.0:61103,146,72170,494.32,596.53,485627.00,1,0.1486,4,144,4,70,0,0
149.171.126.5:6881-59.166.0.8:20058,34,3728,109.65,88.55,207076.60,0,0.0180,4,32,4,12,0,0
149.171.126.9:58706-59.166.0.7:24468,8,976,122.00,37.26,4098.46,34,0.2381,0,0,0,0,0,0
149.171.126.5:6881-59.166.0.7:31429,1292,1139892,882.27,700.43,151422.81,5,7.5279,4,1290,4,468,0,0
149.171.126.9:33761-59.166.0.0:50136,14,2370,169.29,244.84,51018.21,3,0.0465,4,12,4,2,0,0
149.171.126.0:5190-59.166.0.7:36102,24,3708,154.50,212.49,915555.56,0,0.0040,4,22,4,12,0,0
149.171.126.6:5190-59.166.0.1:48121,24,3708,154.50,212.49,883067.40,0,0.0042,4,22,4,12,0,0
149.171.126.3:26622-59.166.0.7:28695,170,89860,528.59,612.60,586473.13,0,0.1532,4,168,4,82,0,0
149.171.126.3:17758-59.166.0.0:19680,170,83182,489.31,599.86,578327.49,0,0.1438,4,168,4,82,0,0
149.171.126.3:6881-59.166.0.9:41401,34,3728,109.65,88.55,277442.88,0,0.0134,4,32,4,12,0,0
149.171.126.6:143-59.166.0.0:17699,248,28694,115.70,170.74,28035.34,4,1.0235,4,246,4,118,0,0
149.171.126.0:53-59.166.0.3:33081,4,356,89.00,8.00,346640.70,0,0.0010,0,0,0,0,0,0
149.171.126.5:59774-59.166.0.1:24120,75,24066,320.88,488.32,353838.92,0,0.0680,4,73,0,37,0,0
149.171.126.8:41864-59.166.0.7:40874,130,60684,466.80,584.62,2247638.80,0,0.0270,4,128,4,62,0,0
149.171.126.5:80-59.166.0.3:16725,30,12228,407.60,542.71,12146.59,34,1.0067,4,28,4,10,0,0
149.171.126.9:6881-59.166.0.1:65449,672,572422,851.82,703.47,50185.25,16,11.4062,4,670,4,240,0,0
149.171.126.3:45130-59.166.0.6:44391,36,6776,188.22,161.24,935007.59,0,0.0072,4,34,4,24,0,0
149.171.126.6:53324-59.166.0.0:50301,140,66626,475.90,589.74,917612.38,0,0.0726,4,138,4,66,0,0
149.171.126.8:143-59.166.0.8:24575,248,26772,107.95,143.92,18606.14,5,1.4389,4,246,4,118,0,0
149.171.126.8:29438-59.166.0.3:49814,8,968,121.00,35.93,576533.65,0,0.0017,0,0,0,0,0,0
149.171.126.3:53-59.166.0.5:14357,4,388,97.00,8.00,365348.40,0,0.0011,0,0,0,0,0,0
149.171.126.7:53-59.166.0.6:11666,4,356,89.00,8.00,375131.72,0,0.0009,0,0,0,0,0,0
149.171.126.1:22-59.166.0.3:63496,56,10098,180.32,226.16,1295778.26,0,0.0078,4,54,4,24,0,0
149.171.126.6:23766-59.166.0.0:27643,8,952,119.00,33.39,541832.67,0,0.0018,0,0,0,0,0,0
149.171.126.8:42611-59.166.0.0:14923,14,2486,177.57,265.13,935289.69,0,0.0027,4,12,4,2,0,0
149.171.126.18:179-175.45.176.3:1110,16,1478,92.38,82.69,1623.91,60,0.9102,4,14,4,0,0,0
149.171.126.2:53-59.166.0.9:54193,4,388,97.00,8.00,388777.56,0,0.0010,0,0,0,0,0,0
149.171.126.19:8080-175.45.176.0:64741,20,2356,117.80,122.27,4639.60,26,0.5078,4,18,4,0,0,0
149.171.126.8:25-59.166.0.6:24829,92,42016,456.70,621.13,163630.91,2,0.2568,4,90,4,36,0,0
149.171.126.1:32948-59.166.0.3:60193,20,9568,478.40,628.42,2029698.77,0,0.0047,4,18,4,4,0,0
149.171.126.8:25-59.166.0.2:1113,96,42830,446.15,619.20,1063333.25,0,0.0403,4,94,4,38,0,0
149.171.126.0:80-59.166.0.5:30145,32,12364,386.38,531.87,12256.43,32,1.0088,4,30,4,10,0,0
149.171.126.12:445-175.45.176.2:51454,22,2422,110.09,82.89,2157.09,53,1.1228,4,20,4,0,0,0
149.171.126.1:21-59.166.0.3:28553,106,8372,78.98,16.17,9401.00,8,0.8905,4,104,4,48,0,0
149.171.126.18:179-175.45.176.3:20047,18,1276,70.89,28.50,1518.03,49,0.8406,4,16,4,0,0,0
149.171.126.0:53-59.166.0.1:40545,4,388,97.00,8.00,364319.25,0,0.0011,0,0,0,0,0,0
149.171.126.9:111-59.166.0.3:37316,8,1000,125.00,33.00,3064.33,46,0.3263,0,0,0,0,0,0
149.171.126.8:53-59.166.0.3:3687,4,388,97.00,8.00,349234.92,0,0.0011,0,0,0,0,0,0
149.171.126.7:6881-59.166.0.4:18202,34,3728,109.65,88.55,206285.97,0,0.0181,4,32,4,12,0,0
149.171.126.8:27657-59.166.0.9:31259,78,22952,294.26,466.85,2136858.77,0,0.0107,4,76,4,36,0,0
149.171.126.8:60591-59.166.0.4:49246,8,960,120.00,34.64,576230.49,0,0.0017,0,0,0,0,0,0
149.171.126.6:50655-59.166.0.4:21122,138,66490,481.81,591.93,1204441.71,0,0.0552,4,136,4,66,0,0
149.171.126.14:445-175.45.176.0:28553,22,2242,101.91,67.56,1419.48,75,1.5795,4,20,4,0,0,0
149.171.126.1:49438-59.166.0.8:4883,36,6720,186.67,155.56,1436818.47,0,0.0047,4,34,4,24,0,0
149.171.126.0:80-59.166.0.8:19701,30,12228,407.60,542.71,10714.11,39,1.1413,4,28,4,10,0,0
149.171.126.7:48846-59.166.0.8:63690,98,34556,352.61,516.46,515853.59,0,0.0670,4,96,4,46,0,0
149.171.126.7:53-59.166.0.2:17531,4,388,97.00,8.00,368471.04,0,0.0011,0,0,0,0,0,0
149.171.126.6:47004-59.166.0.0:46815,98,35048,357.63,516.28,1964684.12,0,0.0178,4,96,4,46,0,0
149.171.126.9:21783-59.166.0.7:26602,182,91898,504.93,605.64,1459416.54,0,0.0630,4,180,4,88,0,0
149.171.126.5:10800-59.166.0.0:12775,138,65682,475.96,587.15,2270612.23,0,0.0289,4,136,4,66,0,0
149.171.126.9:18716-59.166.0.6:62579,138,66490,481.81,591.93,1911126.44,0,0.0348,4,136,4,66,0,0
149.171.126.3:53-59.166.0.0:40023,4,388,97.00,8.00,369876.07,0,0.0010,0,0,0,0,0,0
149.171.126.8:41036-59.166.0.8:17565,20,9568,478.40,628.42,43187.81,11,0.2215,4,18,4,4,0,0
149.171.126.5:111-59.166.0.1:23962,8,1016,127.00,31.00,206924.64,0,0.0049,0,0,0,0,0,0
149.171.126.6:111-59.166.0.6:8849,8,1008,126.00,32.03,218844.98,0,0.0046,0,0,0,0,0,0
149.171.126.4:29746-59.166.0.6:30577,20,9568,478.40,628.42,42843.20,11,0.2233,4,18,4,4,0,0
149.171.126.2:5190-59.166.0.0:20777,46,6968,151.48,227.81,1154789.53,0,0.0060,4,44,4,20,0,0
149.171.126.17:25-175.45.176.3:18964,86,62046,721.47,701.88,12963.71,56,4.7861,4,84,4,12,0,0
149.171.126.8:6881-59.166.0.1:29466,1390,1208230,869.23,702.64,79156.34,10,15.2638,4,1388,4,494,0,0
149.171.126.1:111-59.166.0.4:12799,8,1008,126.00,32.03,211675.77,0,0.0048,0,0,0,0,0,0
149.171.126.8:80-59.166.0.5:17302,30,12228,407.60,542.71,11977.51,35,1.0209,4,28,4,10,0,0
149.171.126.1:111-59.166.0.9:3334,8,1016,127.00,31.00,209960.74,0,0.0048,0,0,0,0,0,0
149.171.126.11:119-175.45.176.0:7270,40,23724,593.10,680.81,31637.06,19,0.7499,4,38,4,4,0,0
149.171.126.8:21-59.166.0.8:31683,106,8372,78.98,16.17,9784.57,8,0.8556,4,104,4,48,0,0
149.171.126.0:80-59.166.0.4:43537,30,12228,407.60,542.71,12169.88,34,1.0048,4,28,4,10,0,0
149.171.126.0:56538-59.166.0.3:32966,14,2406,171.86,251.14,30695.04,6,0.0784,4,12,4,2,0,0
149.171.126.3:80-59.166.0.0:30231,32,12364,386.38,531.87,9850.89,40,1.2551,4,30,4,10,0,0
149.171.126.12:520-175.45.176.2:2472,2,110,55.00,7.00,18333333.33,0,0.0000,0,0,0,0,0,0
149.171.126.7:5190-59.166.0.2:8169,48,5138,107.04,98.41,24127.73,4,0.2130,4,46,4,20,0,0
149.171.126.6:53-59.166.0.9:19590,4,356,89.00,8.00,323930.85,0,0.0011,0,0,0,0,0,0
149.171.126.1:50673-59.166.0.9:5223,98,35048,357.63,516.28,854204.24,0,0.0410,4,96,4,46,0,0
149.171.126.2:25-59.166.0.3:43851,98,43200,440.82,614.19,115519.45,3,0.3740,4,96,4,38,0,0
149.171.126.5:2061-59.166.0.4:46783,98,34556,352.61,516.46,371314.36,0,0.0931,4,96,4,46,0,0
149.171.126.1:56655-59.166.0.9:47698,8,976,122.00,37.26,587244.28,0,0.0017,0,0,0,0,0,0
149.171.126.4:5190-59.166.0.5:59989,46,6968,151.48,227.81,1065769.35,0,0.0065,4,44,4,20,0,0
149.171.126.18:25-175.45.176.0:4764,40,5530,138.25,203.52,3778.74,37,1.4634,4,38,4,12,0,0
149.171.126.4:17664-59.166.0.3:1134,122,51262,420.18,551.67,554369.57,0,0.0925,4,120,4,58,0,0
149.171.126.8:6881-59.166.0.6:21604,1302,1140572,876.02,701.35,166411.29,5,6.8539,4,1300,4,468,0,0
149.171.126.4:38838-59.166.0.4:42785,98,35048,357.63,516.28,1466627.61,0,0.0239,4,96,4,46,0,0
149.171.126.4:25-59.166.0.2:1200,96,43064,448.58,618.17,1672713.15,0,0.0257,4,94,4,38,0,0
149.171.126.1:80-59.166.0.4:15029,30,12228,407.60,542.71,11462.56,36,1.0668,4,28,4,10,0,0
149.171.126.1:19732-59.166.0.1:28662,14,2476,176.86,263.38,24669.95,7,0.1004,4,12,4,2,0,0
149.171.126.6:7451-59.166.0.4:45361,182,91898,504.93,605.64,997297.80,0,0.0921,4,180,4,88,0,0
149.171.126.1:55776-59.166.0.9:27769,8,960,120.00,34.64,537815.13,0,0.0018,0,0,0,0,0,0
149.171.126.0:53-59.166.0.5:59417,4,356,89.00,8.00,324225.87,0,0.0011,0,0,0,0,0,0
149.171.126.6:6881-59.166.0.8:64987,34,3728,109.65,88.55,211493.73,0,0.0176,4,32,4,12,0,0
149.171.126.0:2258-59.166.0.2:3511,8,952,119.00,33.39,579427.88,0,0.0016,0,0,0,0,0,0
149.171.126.2:6881-59.166.0.8:62390,34,3728,109.65,88.55,204542.96,0,0.0182,4,32,4,12,0,0
149.171.126.0:39620-59.166.0.3:13900,138,66490,481.81,591.93,831114.61,0,0.0800,4,136,4,66,0,0
149.171.126.1:19732-59.166.0.3:7501,14,2476,176.86,263.38,4882.50,39,0.5071,4,12,4,2,0,0
149.171.126.4:80-59.166.0.3:8193,18,2164,120.22,103.27,75.72,1681,28.5791,4,16,4,4,0,0
149.171.126.5:29746-59.166.0.8:45526,22,9704,441.09,610.68,62323.78,7,0.1557,4,20,4,4,0,0
149.171.126.5:53-59.166.0.9:5133,4,356,89.00,8.00,336802.27,0,0.0011,0,0,0,0,0,0
149.171.126.9:50209-59.166.0.6:53541,58,8272,142.62,139.79,24787.10,5,0.3337,4,56,4,24,0,0
149.171.126.4:53-59.166.0.5:22087,4,356,89.00,8.00,357071.21,0,0.0010,0,0,0,0,0,0
149.171.126.4:6881-59.166.0.5:36404,34,3728,109.65,88.55,151292.56,0,0.0246,4,32,4,12,0,0
149.171.126.7:21-59.166.0.3:36077,106,8370,78.96,16.13,264221.23,0,0.0317,4,104,4,48,0,0
149.171.126.3:53-59.166.0.0:63732,4,388,97.00,8.00,395112.02,0,0.0010,0,0,0,0,0,0
149.171.126.9:30093-59.166.0.9:33818,98,34556,352.61,516.46,1827779.54,0,0.0189,4,96,4,46,0,0
149.171.126.0:25-59.166.0.2:24732,92,42068,457.26,621.92,62792.46,7,0.6700,4,90,4,36,0,0
149.171.126.6:16679-59.166.0.8:23003,98,34556,352.61,516.46,2211159.46,0,0.0156,4,96,4,46,0,0
149.171.126.4:14678-59.166.0.8:37661,98,34556,352.61,516.46,1575812.85,0,0.0219,4,96,4,46,0,0
149.171.126.0:143-59.166.0.5:14326,248,26290,106.01,140.96,166643.42,0,0.1578,4,246,4,118,0,0
149.171.126.1:6881-59.166.0.4:64436,34,3728,109.65,88.55,206594.62,0,0.0180,4,32,4,12,0,0
149.171.126.5:5190-59.166.0.7:18052,50,5258,105.16,96.57,914275.78,0,0.0058,4,48,4,22,0,0
149.171.126.9:64840-59.166.0.5:58903,170,89860,528.59,612.60,1875521.79,0,0.0479,4,168,4,82,0,0
149.171.126.3:23447-59.166.0.2:53431,146,72170,494.32,596.53,1764288.86,0,0.0409,4,144,4,70,0,0
149.171.126.5:5190-59.166.0.3:59911,36,3774,104.83,105.47,35658.94,3,0.1058,4,34,4,14,0,0
149.171.126.5:111-59.166.0.6:54234,8,1016,127.00,31.00,216308.28,0,0.0047,0,0,0,0,0,0
149.171.126.5:6007-59.166.0.5:16537,138,66490,481.81,591.93,2304519.62,0,0.0289,4,136,4,66,0,0
149.171.126.9:4986-59.166.0.3:9758,8,976,122.00,37.26,605083.69,0,0.0016,0,0,0,0,0,0
149.171.126.4:53706-59.166.0.8:54107,20,9568,478.40,628.42,43017.13,11,0.2224,4,18,4,4,0,0
149.171.126.6:80-59.166.0.3:1248,30,12228,407.60,542.71,12159.00,34,1.0057,4,28,4,10,0,0
149.171.126.1:8866-59.166.0.8:38417,146,69960,479.18,588.60,2183179.90,0,0.0320,4,144,4,70,0,0
149.171.126.5:5190-59.166.0.3:21903,46,6968,151.48,227.81,63225.33,2,0.1102,4,44,4,20,0,0
149.171.126.1:80-59.166.0.3:49459,32,12364,386.38,531.87,12266.96,32,1.0079,4,30,4,10,0,0
149.171.126.9:5190-59.166.0.1:30385,46,5002,108.74,100.18,758683.45,0,0.0066,4,44,4,20,0,0
149.171.126.4:6274-59.166.0.9:30346,20,9568,478.40,628.42,42829.20,11,0.2234,4,18,4,4,0,0
149.171.126.8:143-59.166.0.3:48379,248,27184,109.61,147.89,17723.02,6,1.5338,4,246,4,118,0,0
149.171.126.6:53-59.166.0.0:7884,4,388,97.00,8.00,360259.98,0,0.0011,0,0,0,0,0,0
149.171.126.2:53-59.166.0.8:18180,4,388,97.00,8.00,312148.03,0,0.0012,0,0,0,0,0,0
149.171.126.2:21-59.166.0.3:33267,106,8372,78.98,16.17,8660.94,9,0.9666,4,104,4,48,0,0
149.171.126.15:80-175.45.176.3:21266,74,69981,945.69,695.35,37810.67,25,1.8508,4,72,4,0,0,0
149.171.126.9:42611-59.166.0.0:63171,14,2486,177.57,265.13,848174.68,0,0.0029,4,12,4,2,0,0
149.171.126.1:21-59.166.0.1:61437,106,8370,78.96,16.13,25155.23,3,0.3327,4,104,4,48,0,0
149.171.126.4:6274-59.166.0.7:41656,20,9568,478.40,628.42,42790.51,11,0.2236,4,18,4,4,0,0
149.171.126.4:53-59.166.0.6:50626,4,388,97.00,8.00,376699.03,0,0.0010,0,0,0,0,0,0
149.171.126.8:34510-59.166.0.2:37166,140,66626,475.90,589.74,1226004.71,0,0.0543,4,138,4,66,0,0
149.171.126.7:5190-59.166.0.7:57675,24,3708,154.50,212.49,602143.55,0,0.0062,4,22,4,12,0,0
149.171.126.9:80-59.166.0.4:57610,1092,1123836,1029.15,678.90,285843.93,3,3.9316,4,1090,4,372,0,0
149.171.126.8:25-59.166.0.2:54738,94,42036,447.19,615.39,2037516.36,0,0.0206,4,92,4,36,0,0
149.171.126.3:25-59.166.0.8:6632,92,42106,457.67,622.50,260324.96,1,0.1617,4,90,4,36,0,0
149.171.126.0:36022-59.166.0.3:18530,82,27032,329.66,504.62,250245.32,1,0.1080,4,80,4,38,0,0
149.171.126.6:64399-59.166.0.0:36013,8,968,121.00,35.93,3948.39,35,0.2452,0,0,0,0,0,0
149.171.126.8:45038-59.166.0.3:41013,70,17392,248.46,415.66,1992895.61,0,0.0087,4,68,4,32,0,0
149.171.126.11:445-175.45.176.1:54435,22,2148,97.64,62.84,925.07,110,2.3220,4,20,4,0,0,0
149.171.126.3:1288-59.166.0.6:21892,88,28850,327.84,497.82,642796.67,0,0.0449,4,86,4,40,0,0
149.171.126.6:59233-59.166.0.8:31158,182,91898,504.93,605.64,1713108.64,0,0.0536,4,180,4,88,0,0
149.171.126.0:29746-59.166.0.4:26569,20,9568,478.40,628.42,42435.42,11,0.2255,4,18,4,4,0,0
149.171.126.3:53-59.166.0.7:35107,4,388,97.00,8.00,358264.08,0,0.0011,0,0,0,0,0,0
149.171.126.8:53-59.166.0.4:62176,4,388,97.00,8.00,88081.73,1,0.0044,0,0,0,0,0,0
149.171.126.8:22-59.166.0.6:46671,224,25490,113.79,120.65,24219.49,4,1.0525,4,222,4,110,0,0
149.171.126.8:21-59.166.0.1:23989,106,8372,78.98,16.17,2178.60,36,3.8428,4,104,4,48,0,0
149.171.126.8:53-59.166.0.9:64494,4,388,97.00,8.00,384158.42,0,0.0010,0,0,0,0,0,0
149.171.126.9:53-59.166.0.8:13373,4,388,97.00,8.00,372718.54,0,0.0010,0,0,0,0,0,0
149.171.126.8:111-59.166.0.5:38463,8,1016,127.00,31.00,208624.23,0,0.0049,0,0,0,0,0,0
149.171.126.6:6881-59.166.0.6:24276,34,3728,109.65,88.55,224673.05,0,0.0166,4,32,4,12,0,0
149.171.126.4:53-59.166.0.0:21814,4,388,97.00,8.00,274204.95,0,0.0014,0,0,0,0,0,0
149.171.126.5:53-59.166.0.9:19513,4,388,97.00,8.00,381139.49,0,0.0010,0,0,0,0,0,0
149.171.126.8:25-59.166.0.6:45605,94,42256,449.53,618.63,240498.12,1,0.1757,4,92,4,36,0,0
149.171.126.6:5190-59.166.0.2:55231,46,6968,151.48,227.81,20632.90,7,0.3377,4,44,4,20,0,0
149.171.126.5:80-59.166.0.8:11205,30,12228,407.60,542.71,10214.77,41,1.1971,4,28,4,10,0,0
149.171.126.8:5190-59.166.0.3:40602,46,5002,108.74,100.18,53771.07,2,0.0930,4,44,4,20,0,0
149.171.126.3:6881-59.166.0.9:46499,34,3728,109.65,88.55,205354.19,0,0.0182,4,32,4,12,0,0
149.171.126.2:53-59.166.0.6:9185,4,388,97.00,8.00,395918.37,0,0.0010,0,0,0,0,0,0
149.171.126.4:22-59.166.0.7:1696,56,10098,180.32,226.16,1357075.66,0,0.0074,4,54,4,24,0,0
149.171.126.4:55187-59.166.0.7:29604,70,17392,248.46,415.66,1605613.00,0,0.0108,4,68,4,32,0,0
149.171.126.8:54429-59.166.0.1:16614,20,9568,478.40,628.42,42745.01,11,0.2238,4,18,4,4,0,0
149.171.126.6:8572-59.166.0.5:18056,130,60684,466.80,584.62,2344459.90,0,0.0259,4,128,4,62,0,0
149.171.126.12:520-175.45.176.2:50296,2,110,55.00,7.00,36666666.67,0,0.0000,0,0,0,0,0,0
149.171.126.1:48907-59.166.0.5:8763,78,22952,294.26,466.85,533308.55,0,0.0430,4,76,4,36,0,0
149.171.126.12:80-175.45.176.0:19031,18,1636,90.89,84.95,1378.34,69,1.1869,4,16,4,0,0,0
149.171.126.4:5190-59.166.0.5:50319,46,6968,151.48,227.81,1190500.60,0,0.0059,4,44,4,20,0,0
149.171.126.3:23027-59.166.0.2:64884,20,9568,478.40,628.42,29047.99,17,0.3294,4,18,4,4,0,0
149.171.126.5:5767-59.166.0.2:11227,130,57200,440.00,575.17,287437.19,1,0.1990,4,128,4,62,0,0
149.171.126.1:53-59.166.0.5:11152,4,388,97.00,8.00,369876.07,0,0.0010,0,0,0,0,0,0
149.171.126.4:143-59.166.0.8:30501,248,26772,107.95,143.92,38591.44,2,0.6937,4,246,4,118,0,0
149.171.126.4:143-59.166.0.5:27852,248,26916,108.53,144.87,1141.37,95,23.5821,4,246,4,118,0,0
149.171.126.6:6881-59.166.0.7:40267,34,3728,109.65,88.55,198625.39,0,0.0188,4,32,4,12,0,0
149.171.126.6:59535-59.166.0.3:64812,130,57200,440.00,575.17,1434410.81,0,0.0399,4,128,4,62,0,0
149.171.126.9:143-59.166.0.6:1741,248,27184,109.61,147.89,35494.92,3,0.7659,4,246,4,118,0,0
149.171.126.1:80-59.166.0.8:37206,32,12364,386.38,531.87,12232.21,32,1.0108,4,30,4,10,0,0
149.171.126.4:15663-59.166.0.1:16070,130,57694,443.80,573.98,2316190.94,0,0.0249,4,128,4,62,0,0
149.171.126.0:54547-59.166.0.2:43305,20,9568,478.40,628.42,2264615.38,0,0.0042,4,18,4,4,0,0
149.171.126.9:24169-59.166.0.4:25389,58,9056,156.14,204.66,22863.95,6,0.3961,4,56,4,24,0,0
149.171.126.19:61694-175.45.176.1:4739,18,6670,370.56,579.62,3864.01,101,1.7262,4,16,4,0,0,0
149.171.126.6:53706-59.166.0.2:50583,22,9704,441.09,610.68,105666.62,4,0.0918,4,20,4,4,0,0
149.171.126.11:80-175.45.176.2:5776,18,1272,70.67,27.88,3145.77,23,0.4044,4,16,4,0,0,0
149.171.126.7:80-59.166.0.9:34444,32,12364,386.38,531.87,12209.48,32,1.0127,4,30,4,10,0,0
149.171.126.8:22-59.166.0.4:29938,58,10234,176.45,223.17,56301.30,3,0.1818,4,56,4,24,0,0
149.171.126.17:80-175.45.176.2:17422,20,2244,112.20,106.91,1086.75,108,2.0649,4,18,4,2,0,0
149.171.126.7:53-59.166.0.5:12287,4,388,97.00,8.00,357933.58,0,0.0011,0,0,0,0,0,0
149.171.126.4:6881-59.166.0.0:54770,552,467154,846.29,702.39,1097466.09,0,0.4257,4,550,4,198,0,0
149.171.126.0:5190-59.166.0.8:2070,50,5258,105.16,96.57,14476.35,7,0.3632,4,48,4,22,0,0
149.171.126.7:56074-59.166.0.0:56621,148,72306,488.55,594.53,162492.70,3,0.4450,4,146,4,70,0,0
149.171.126.10:5060-175.45.176.0:15816,2,1446,723.00,0.00,120500000.00,0,0.0000,0,0,0,0,0,0
149.171.126.1:6881-59.166.0.2:13510,34,3728,109.65,88.55,3834.62,29,0.9722,4,32,4,12,0,0
149.171.126.7:80-59.166.0.6:7286,32,12364,386.38,531.87,10619.06,37,1.1643,4,30,4,10,0,0
149.171.126.7:111-59.166.0.8:61915,8,1000,125.00,33.00,207943.44,0,0.0048,0,0,0,0,0,0
149.171.126.8:34901-59.166.0.3:9326,158,79888,505.62,598.34,898920.91,0,0.0889,4,156,4,76,0,0
149.171.126.1:2287-59.166.0.2:4352,138,65682,475.96,587.15,2118569.17,0,0.0310,4,136,4,66,0,0
149.171.126.0:55726-59.166.0.3:6728,8,960,120.00,34.64,547632.63,0,0.0018,0,0,0,0,0,0
149.171.126.0:111-59.166.0.5:49833,8,1016,127.00,31.00,170184.25,0,0.0060,0,0,0,0,0,0
149.171.126.6:6881-59.166.0.4:27979,678,572830,844.88,704.19,68181.88,12,8.4015,4,676,4,240,0,0
149.171.126.6:5190-59.166.0.6:32746,46,5002,108.74,100.18,845360.82,0,0.0059,4,44,4,20,0,0
149.171.126.2:22-59.166.0.4:8566,56,10098,180.32,226.16,1326938.24,0,0.0076,4,54,4,24,0,0
149.171.126.1:80-59.166.0.7:27868,1092,1123846,1029.16,678.89,35205.83,29,31.9222,4,1090,4,372,0,0
149.171.126.8:21-59.166.0.5:1305,106,8370,78.96,16.13,10039.63,7,0.8337,4,104,4,48,0,0
149.171.126.3:65447-59.166.0.3:54577,130,60684,466.80,584.62,1876495.87,0,0.0323,4,128,4,62,0,0
149.171.126.2:3717-59.166.0.6:5656,70,17392,248.46,415.66,523461.25,0,0.0332,4,68,4,32,0,0
